
"Time";"NO";"NO2";"CO";"NOx";"PumpFlow";
"10/9/2018 12:39:37";"536";"0";"0";"536";"95.0";
"10/9/2018 12:39:38";"536";"0";"0";"536";"95.0";
"10/9/2018 12:39:39";"536";"0";"0";"536";"95.0";
"10/9/2018 12:39:40";"536";"0";"0";"536";"94.9";
"10/9/2018 12:39:41";"537";"0";"0";"537";"94.9";
"10/9/2018 12:39:42";"537";"0";"0";"537";"94.9";
"10/9/2018 12:39:43";"537";"0";"0";"537";"94.9";
"10/9/2018 12:39:44";"537";"0";"0";"537";"94.9";
"10/9/2018 12:39:46";"538";"0";"0";"538";"94.9";
"10/9/2018 12:39:47";"538";"0";"0";"538";"94.8";
"10/9/2018 12:39:48";"538";"0";"0";"538";"94.8";
"10/9/2018 12:39:49";"538";"0";"0";"538";"94.7";
"10/9/2018 12:39:50";"538";"0";"0";"538";"94.7";
"10/9/2018 12:39:51";"538";"0";"0";"538";"94.7";
"10/9/2018 12:39:52";"538";"0";"0";"538";"94.7";
"10/9/2018 12:39:53";"538";"0";"0";"538";"94.6";
"10/9/2018 12:39:54";"538";"0";"0";"538";"94.6";
"10/9/2018 12:39:55";"538";"0";"0";"538";"94.6";
"10/9/2018 12:39:56";"538";"0";"0";"538";"94.6";
"10/9/2018 12:39:58";"538";"0";"0";"538";"94.6";
"10/9/2018 12:39:59";"538";"0";"0";"538";"94.5";
"10/9/2018 12:40:00";"538";"0";"0";"538";"94.5";
"10/9/2018 12:40:01";"538";"0";"0";"538";"94.4";
"10/9/2018 12:40:02";"538";"0";"0";"538";"94.4";
"10/9/2018 12:40:03";"538";"0";"0";"538";"94.4";
"10/9/2018 12:40:04";"538";"0";"0";"538";"94.4";
"10/9/2018 12:40:05";"538";"0";"0";"538";"94.4";
"10/9/2018 12:40:06";"537";"0";"0";"537";"94.4";
"10/9/2018 12:40:07";"537";"0";"0";"537";"94.5";
"10/9/2018 12:40:08";"537";"0";"0";"537";"94.5";
"10/9/2018 12:40:10";"537";"0";"0";"537";"94.5";
"10/9/2018 12:40:11";"537";"0";"0";"537";"94.5";
"10/9/2018 12:40:12";"537";"0";"0";"537";"94.6";
"10/9/2018 12:40:13";"538";"0";"0";"538";"94.6";
"10/9/2018 12:40:14";"538";"0";"0";"538";"94.5";
"10/9/2018 12:40:15";"538";"0";"0";"538";"94.5";
"10/9/2018 12:40:16";"538";"0";"0";"538";"94.5";
"10/9/2018 12:40:17";"538";"0";"0";"538";"94.5";
"10/9/2018 12:40:18";"538";"0";"0";"538";"94.5";
"10/9/2018 12:40:19";"538";"0";"0";"538";"94.5";
"10/9/2018 12:40:20";"538";"0";"0";"538";"94.4";
"10/9/2018 12:40:22";"538";"0";"0";"538";"94.3";
"10/9/2018 12:40:23";"538";"0";"0";"538";"94.3";
"10/9/2018 12:40:24";"539";"0";"0";"539";"94.2";
"10/9/2018 12:40:25";"539";"0";"0";"539";"94.2";
"10/9/2018 12:40:26";"538";"0";"0";"538";"94.2";
"10/9/2018 12:40:27";"538";"0";"0";"538";"94.2";
"10/9/2018 12:40:28";"539";"0";"0";"539";"94.2";
"10/9/2018 12:40:29";"539";"0";"0";"539";"94.2";
"10/9/2018 12:40:30";"539";"0";"0";"539";"94.2";
"10/9/2018 12:40:31";"539";"0";"0";"539";"94.2";
"10/9/2018 12:40:32";"539";"0";"0";"539";"94.2";
"10/9/2018 12:40:33";"539";"0";"0";"539";"94.2";
"10/9/2018 12:40:35";"540";"0";"0";"540";"94.2";
"10/9/2018 12:40:36";"540";"0";"0";"540";"94.2";
"10/9/2018 12:40:37";"540";"0";"0";"540";"94.2";
"10/9/2018 12:40:38";"540";"0";"0";"540";"94.1";
"10/9/2018 12:40:39";"541";"0";"0";"541";"94.0";
"10/9/2018 12:40:40";"541";"0";"0";"541";"93.8";
"10/9/2018 12:40:41";"542";"0";"0";"542";"93.7";
"10/9/2018 12:40:42";"542";"0";"0";"542";"93.7";
"10/9/2018 12:40:43";"542";"0";"0";"542";"93.8";
"10/9/2018 12:40:44";"542";"0";"0";"542";"94.4";
"10/9/2018 12:40:45";"542";"0";"0";"542";"94.8";
"10/9/2018 12:40:47";"542";"0";"0";"542";"95.3";
"10/9/2018 12:40:48";"542";"0";"0";"542";"95.7";
"10/9/2018 12:40:49";"542";"0";"0";"542";"96.1";
"10/9/2018 12:40:50";"541";"0";"0";"541";"96.3";
"10/9/2018 12:40:51";"541";"0";"0";"541";"96.2";
"10/9/2018 12:40:52";"540";"0";"0";"540";"96.0";
"10/9/2018 12:40:53";"539";"0";"0";"540";"95.6";
"10/9/2018 12:40:54";"539";"0";"0";"539";"95.0";
"10/9/2018 12:40:55";"538";"0";"0";"538";"94.6";
"10/9/2018 12:40:56";"537";"0";"0";"537";"94.2";
"10/9/2018 12:40:57";"536";"0";"0";"536";"94.3";
"10/9/2018 12:40:59";"535";"0";"0";"535";"94.7";
"10/9/2018 12:41:00";"535";"1";"0";"536";"95.0";
"10/9/2018 12:41:01";"534";"1";"0";"535";"95.5";
"10/9/2018 12:41:02";"533";"1";"0";"534";"95.9";
"10/9/2018 12:41:03";"532";"1";"0";"533";"96.2";
"10/9/2018 12:41:04";"531";"1";"0";"532";"96.4";
"10/9/2018 12:41:05";"530";"2";"0";"531";"96.4";
"10/9/2018 12:41:06";"529";"2";"0";"531";"96.3";
"10/9/2018 12:41:07";"529";"2";"0";"531";"96.1";
"10/9/2018 12:41:08";"528";"2";"0";"530";"95.8";
"10/9/2018 12:41:09";"527";"3";"0";"530";"95.1";
"10/9/2018 12:41:10";"526";"3";"0";"529";"94.9";
"10/9/2018 12:41:12";"526";"3";"0";"529";"94.6";
"10/9/2018 12:41:13";"525";"3";"0";"528";"94.3";
"10/9/2018 12:41:14";"524";"4";"0";"528";"94.2";
"10/9/2018 12:41:15";"524";"4";"0";"528";"94.2";
"10/9/2018 12:41:16";"523";"4";"0";"527";"94.4";
"10/9/2018 12:41:17";"523";"5";"0";"528";"94.6";
"10/9/2018 12:41:18";"522";"5";"0";"527";"94.9";
"10/9/2018 12:41:19";"522";"5";"0";"527";"95.1";
"10/9/2018 12:41:20";"521";"5";"0";"526";"95.4";
"10/9/2018 12:41:21";"520";"6";"0";"526";"95.7";
"10/9/2018 12:41:22";"520";"6";"0";"526";"96.0";
"10/9/2018 12:41:24";"520";"6";"0";"526";"96.1";
"10/9/2018 12:41:25";"519";"6";"0";"525";"96.0";
"10/9/2018 12:41:26";"519";"6";"0";"525";"95.8";
"10/9/2018 12:41:27";"518";"8";"0";"526";"95.5";
"10/9/2018 12:41:28";"518";"8";"0";"526";"95.2";
"10/9/2018 12:41:29";"518";"8";"0";"526";"94.9";
"10/9/2018 12:41:30";"517";"9";"0";"525";"94.5";
"10/9/2018 12:41:31";"517";"9";"0";"526";"94.2";
"10/9/2018 12:41:32";"516";"9";"0";"525";"94.0";
"10/9/2018 12:41:33";"516";"9";"0";"525";"93.9";
"10/9/2018 12:41:34";"516";"9";"0";"525";"94.2";
"10/9/2018 12:41:36";"515";"10";"0";"525";"94.5";
"10/9/2018 12:41:37";"515";"10";"0";"525";"94.9";
"10/9/2018 12:41:38";"515";"10";"0";"525";"95.1";
"10/9/2018 12:41:39";"515";"10";"0";"525";"95.4";
"10/9/2018 12:41:40";"514";"10";"0";"524";"95.6";
"10/9/2018 12:41:41";"514";"11";"0";"525";"95.7";
"10/9/2018 12:41:42";"513";"11";"0";"523";"95.7";
"10/9/2018 12:41:43";"513";"11";"0";"524";"95.5";
"10/9/2018 12:41:44";"512";"11";"0";"523";"95.3";
"10/9/2018 12:41:45";"512";"12";"0";"524";"95.0";
"10/9/2018 12:41:46";"512";"12";"0";"524";"94.3";
"10/9/2018 12:41:48";"511";"12";"0";"523";"93.9";
"10/9/2018 12:41:49";"510";"12";"0";"522";"93.6";
"10/9/2018 12:41:50";"510";"13";"0";"523";"93.5";
"10/9/2018 12:41:51";"510";"13";"0";"523";"93.5";
"10/9/2018 12:41:52";"509";"13";"0";"522";"93.7";
"10/9/2018 12:41:53";"509";"13";"0";"522";"94.0";
"10/9/2018 12:41:54";"508";"13";"0";"522";"94.4";
"10/9/2018 12:41:55";"508";"13";"0";"521";"94.8";
"10/9/2018 12:41:56";"507";"14";"0";"521";"95.2";
"10/9/2018 12:41:57";"506";"14";"0";"520";"95.5";
"10/9/2018 12:41:58";"506";"14";"0";"520";"95.8";
"10/9/2018 12:42:00";"506";"15";"0";"521";"95.8";
"10/9/2018 12:42:01";"505";"15";"0";"520";"95.7";
"10/9/2018 12:42:02";"505";"15";"0";"520";"95.4";
"10/9/2018 12:42:03";"504";"15";"0";"519";"95.0";
"10/9/2018 12:42:04";"504";"15";"0";"519";"94.6";
"10/9/2018 12:42:05";"504";"16";"0";"520";"94.2";
"10/9/2018 12:42:06";"503";"16";"0";"519";"94.0";
"10/9/2018 12:42:07";"503";"16";"0";"519";"93.9";
"10/9/2018 12:42:08";"502";"16";"0";"518";"94.0";
"10/9/2018 12:42:09";"502";"16";"0";"518";"94.3";
"10/9/2018 12:42:10";"501";"17";"0";"518";"95.0";
"10/9/2018 12:42:11";"501";"17";"0";"518";"95.3";
"10/9/2018 12:42:13";"501";"17";"0";"518";"95.6";
"10/9/2018 12:42:14";"500";"18";"0";"518";"95.8";
"10/9/2018 12:42:15";"500";"18";"0";"518";"95.9";
"10/9/2018 12:42:16";"500";"18";"0";"518";"95.9";
"10/9/2018 12:42:17";"499";"18";"0";"517";"95.8";
"10/9/2018 12:42:18";"499";"18";"0";"517";"95.5";
"10/9/2018 12:42:19";"499";"19";"0";"518";"95.1";
"10/9/2018 12:42:20";"499";"19";"0";"518";"94.8";
"10/9/2018 12:42:21";"498";"19";"0";"517";"94.5";
"10/9/2018 12:42:22";"498";"19";"0";"517";"94.0";
"10/9/2018 12:42:23";"498";"19";"0";"517";"93.8";
"10/9/2018 12:42:25";"498";"19";"0";"517";"93.8";
"10/9/2018 12:42:26";"498";"19";"0";"517";"93.8";
"10/9/2018 12:42:27";"498";"20";"0";"518";"94.0";
"10/9/2018 12:42:28";"498";"20";"0";"518";"94.3";
"10/9/2018 12:42:29";"498";"20";"0";"518";"94.7";
"10/9/2018 12:42:30";"498";"21";"0";"518";"95.0";
"10/9/2018 12:42:31";"497";"21";"0";"518";"95.4";
"10/9/2018 12:42:32";"497";"21";"0";"518";"95.7";
"10/9/2018 12:42:33";"498";"21";"0";"519";"95.9";
"10/9/2018 12:42:34";"498";"21";"0";"519";"96.0";
"10/9/2018 12:42:35";"498";"21";"0";"519";"95.9";
"10/9/2018 12:42:37";"497";"21";"0";"518";"95.7";
"10/9/2018 12:42:38";"497";"22";"0";"519";"95.4";
"10/9/2018 12:42:39";"497";"22";"0";"519";"95.0";
"10/9/2018 12:42:40";"497";"22";"0";"519";"94.6";
"10/9/2018 12:42:41";"497";"22";"0";"519";"94.2";
"10/9/2018 12:42:42";"497";"22";"0";"519";"93.9";
"10/9/2018 12:42:43";"496";"22";"0";"519";"93.7";
"10/9/2018 12:42:44";"496";"23";"0";"519";"93.7";
"10/9/2018 12:42:45";"496";"23";"0";"519";"93.8";
"10/9/2018 12:42:46";"495";"23";"0";"518";"94.4";
"10/9/2018 12:42:48";"495";"23";"0";"518";"94.8";
"10/9/2018 12:42:49";"495";"23";"0";"518";"95.1";
"10/9/2018 12:42:50";"495";"23";"0";"518";"95.4";
"10/9/2018 12:42:51";"494";"23";"0";"517";"95.7";
"10/9/2018 12:42:52";"494";"24";"0";"518";"95.9";
"10/9/2018 12:42:53";"494";"24";"0";"518";"95.9";
"10/9/2018 12:42:54";"493";"24";"0";"518";"95.9";
"10/9/2018 12:42:55";"493";"24";"0";"517";"95.7";
"10/9/2018 12:42:56";"492";"24";"0";"516";"95.4";
"10/9/2018 12:42:57";"492";"25";"0";"517";"94.7";
"10/9/2018 12:42:58";"492";"25";"0";"517";"94.3";
"10/9/2018 12:43:00";"492";"25";"0";"517";"93.9";
"10/9/2018 12:43:01";"492";"25";"0";"517";"93.7";
"10/9/2018 12:43:02";"492";"25";"0";"517";"93.6";
"10/9/2018 12:43:03";"492";"25";"0";"517";"93.7";
"10/9/2018 12:43:04";"491";"26";"0";"517";"93.9";
"10/9/2018 12:43:05";"491";"26";"0";"517";"94.3";
"10/9/2018 12:43:06";"491";"26";"0";"517";"94.7";
"10/9/2018 12:43:07";"491";"26";"0";"517";"95.0";
"10/9/2018 12:43:08";"491";"26";"0";"517";"95.2";
"10/9/2018 12:43:09";"491";"26";"0";"517";"95.7";
"10/9/2018 12:43:10";"491";"27";"0";"518";"95.8";
"10/9/2018 12:43:12";"491";"27";"0";"518";"95.8";
"10/9/2018 12:43:13";"491";"27";"0";"518";"95.7";
"10/9/2018 12:43:14";"491";"27";"0";"518";"95.4";
"10/9/2018 12:43:15";"491";"27";"0";"518";"95.1";
"10/9/2018 12:43:16";"491";"27";"0";"518";"94.7";
"10/9/2018 12:43:17";"491";"27";"0";"518";"94.2";
"10/9/2018 12:43:18";"490";"27";"0";"517";"93.8";
"10/9/2018 12:43:19";"490";"27";"0";"517";"93.6";
"10/9/2018 12:43:20";"490";"27";"0";"517";"93.6";
"10/9/2018 12:43:21";"490";"28";"0";"518";"93.8";
"10/9/2018 12:43:22";"491";"28";"0";"519";"94.6";
"10/9/2018 12:43:23";"491";"28";"0";"519";"95.0";
"10/9/2018 12:43:25";"490";"28";"0";"518";"95.2";
"10/9/2018 12:43:26";"490";"28";"0";"518";"95.5";
"10/9/2018 12:43:27";"490";"28";"0";"518";"95.7";
"10/9/2018 12:43:28";"491";"28";"0";"519";"95.9";
"10/9/2018 12:43:29";"491";"28";"0";"519";"95.9";
"10/9/2018 12:43:30";"491";"28";"0";"519";"95.8";
"10/9/2018 12:43:31";"491";"29";"0";"520";"95.6";
"10/9/2018 12:43:32";"491";"29";"0";"520";"95.3";
"10/9/2018 12:43:33";"491";"29";"0";"520";"95.0";
"10/9/2018 12:43:34";"491";"29";"0";"520";"94.7";
"10/9/2018 12:43:35";"491";"29";"0";"520";"94.0";
"10/9/2018 12:43:37";"491";"29";"0";"520";"93.6";
"10/9/2018 12:43:38";"491";"29";"0";"520";"93.4";
"10/9/2018 12:43:39";"491";"29";"0";"520";"93.2";
"10/9/2018 12:43:40";"491";"30";"0";"521";"93.1";
"10/9/2018 12:43:41";"491";"30";"0";"521";"93.2";
"10/9/2018 12:43:42";"491";"30";"0";"521";"93.5";
"10/9/2018 12:43:43";"491";"30";"0";"521";"93.8";
"10/9/2018 12:43:44";"490";"30";"0";"521";"94.2";
"10/9/2018 12:43:45";"490";"30";"0";"520";"94.7";
"10/9/2018 12:43:46";"490";"30";"0";"520";"95.0";
"10/9/2018 12:43:47";"489";"31";"0";"520";"95.3";
"10/9/2018 12:43:48";"489";"31";"0";"520";"95.7";
"10/9/2018 12:43:49";"489";"31";"0";"520";"95.7";
"10/9/2018 12:43:51";"489";"31";"0";"520";"95.6";
"10/9/2018 12:43:52";"489";"31";"0";"520";"95.3";
"10/9/2018 12:43:53";"489";"31";"0";"520";"95.0";
"10/9/2018 12:43:54";"488";"31";"0";"519";"94.7";
"10/9/2018 12:43:55";"488";"31";"0";"519";"94.2";
"10/9/2018 12:43:56";"488";"32";"0";"520";"93.9";
"10/9/2018 12:43:57";"487";"32";"0";"519";"93.5";
"10/9/2018 12:43:58";"487";"32";"0";"519";"93.2";
"10/9/2018 12:43:59";"487";"32";"0";"519";"92.9";
"10/9/2018 12:44:00";"487";"32";"0";"519";"92.8";
"10/9/2018 12:44:01";"487";"32";"0";"519";"92.8";
"10/9/2018 12:44:02";"487";"32";"0";"519";"93.0";
"10/9/2018 12:44:04";"487";"32";"0";"519";"93.3";
"10/9/2018 12:44:05";"487";"32";"0";"519";"93.7";
"10/9/2018 12:44:06";"487";"32";"0";"519";"94.2";
"10/9/2018 12:44:07";"487";"32";"0";"519";"94.6";
"10/9/2018 12:44:08";"487";"32";"0";"519";"94.9";
"10/9/2018 12:44:09";"487";"32";"0";"519";"95.1";
"10/9/2018 12:44:10";"486";"32";"0";"519";"95.2";
"10/9/2018 12:44:11";"486";"32";"0";"518";"95.3";
"10/9/2018 12:44:12";"486";"33";"0";"519";"95.2";
"10/9/2018 12:44:13";"486";"33";"0";"519";"95.0";
"10/9/2018 12:44:14";"486";"32";"0";"518";"94.5";
"10/9/2018 12:44:15";"486";"33";"0";"519";"94.2";
"10/9/2018 12:44:17";"486";"33";"0";"519";"93.8";
"10/9/2018 12:44:18";"486";"33";"0";"519";"93.5";
"10/9/2018 12:44:19";"486";"33";"0";"519";"93.2";
"10/9/2018 12:44:20";"486";"33";"0";"519";"92.9";
"10/9/2018 12:44:21";"486";"33";"0";"519";"92.7";
"10/9/2018 12:44:22";"486";"33";"0";"519";"92.6";
"10/9/2018 12:44:23";"486";"33";"0";"519";"92.7";
"10/9/2018 12:44:24";"486";"33";"0";"519";"92.9";
"10/9/2018 12:44:25";"486";"33";"0";"519";"93.2";
"10/9/2018 12:44:26";"486";"33";"0";"519";"93.5";
"10/9/2018 12:44:27";"486";"33";"0";"519";"94.3";
"10/9/2018 12:44:29";"486";"33";"0";"519";"94.6";
"10/9/2018 12:44:30";"486";"33";"0";"519";"94.9";
"10/9/2018 12:44:31";"486";"34";"0";"520";"95.0";
"10/9/2018 12:44:32";"487";"34";"0";"521";"95.1";
"10/9/2018 12:44:33";"487";"34";"0";"521";"95.0";
"10/9/2018 12:44:34";"487";"34";"0";"521";"95.0";
"10/9/2018 12:44:35";"487";"34";"0";"521";"94.7";
"10/9/2018 12:44:36";"487";"34";"0";"521";"94.3";
"10/9/2018 12:44:37";"487";"34";"0";"521";"93.9";
"10/9/2018 12:44:38";"487";"34";"0";"521";"93.5";
"10/9/2018 12:44:39";"486";"34";"0";"520";"93.1";
"10/9/2018 12:44:40";"486";"35";"0";"521";"92.5";
"10/9/2018 12:44:41";"486";"35";"0";"521";"92.4";
"10/9/2018 12:44:43";"486";"35";"0";"521";"92.3";
"10/9/2018 12:44:44";"486";"35";"0";"521";"92.4";
"10/9/2018 12:44:45";"485";"35";"0";"520";"92.6";
"10/9/2018 12:44:46";"485";"35";"0";"520";"92.9";
"10/9/2018 12:44:47";"485";"35";"0";"520";"93.2";
"10/9/2018 12:44:48";"485";"35";"0";"520";"93.6";
"10/9/2018 12:44:49";"485";"35";"0";"520";"93.9";
"10/9/2018 12:44:50";"484";"35";"0";"519";"94.2";
"10/9/2018 12:44:51";"484";"35";"0";"519";"94.4";
"10/9/2018 12:44:52";"484";"35";"0";"519";"94.6";
"10/9/2018 12:44:53";"484";"35";"0";"519";"94.7";
"10/9/2018 12:44:54";"484";"36";"0";"520";"94.6";
"10/9/2018 12:44:56";"484";"36";"0";"520";"94.4";
"10/9/2018 12:44:57";"484";"36";"0";"520";"94.2";
"10/9/2018 12:44:58";"484";"36";"0";"520";"93.8";
"10/9/2018 12:44:59";"484";"36";"0";"520";"93.4";
"10/9/2018 12:45:00";"484";"36";"0";"520";"93.1";
"10/9/2018 12:45:01";"484";"36";"0";"520";"92.8";
"10/9/2018 12:45:02";"484";"36";"0";"520";"92.5";
"10/9/2018 12:45:03";"484";"36";"0";"520";"92.4";
"10/9/2018 12:45:04";"484";"36";"0";"520";"92.3";
"10/9/2018 12:45:05";"484";"36";"0";"520";"92.3";
"10/9/2018 12:45:06";"484";"36";"0";"520";"92.5";
"10/9/2018 12:45:07";"484";"36";"0";"520";"93.0";
"10/9/2018 12:45:08";"484";"36";"0";"520";"93.4";
"10/9/2018 12:45:10";"484";"36";"0";"520";"93.7";
"10/9/2018 12:45:11";"484";"36";"0";"520";"93.9";
"10/9/2018 12:45:12";"484";"37";"0";"521";"94.2";
"10/9/2018 12:45:13";"484";"37";"0";"521";"94.3";
"10/9/2018 12:45:14";"484";"37";"0";"521";"94.5";
"10/9/2018 12:45:15";"485";"36";"0";"521";"94.5";
"10/9/2018 12:45:16";"485";"36";"0";"521";"94.5";
"10/9/2018 12:45:17";"485";"36";"0";"521";"94.4";
"10/9/2018 12:45:18";"485";"36";"0";"521";"94.1";
"10/9/2018 12:45:19";"485";"37";"0";"522";"93.8";
"10/9/2018 12:45:20";"485";"37";"0";"522";"93.1";
"10/9/2018 12:45:21";"485";"37";"0";"522";"92.8";
"10/9/2018 12:45:23";"485";"37";"0";"522";"92.5";
"10/9/2018 12:45:24";"486";"37";"0";"523";"92.3";
"10/9/2018 12:45:25";"486";"37";"0";"523";"92.2";
"10/9/2018 12:45:26";"486";"37";"0";"523";"92.2";
"10/9/2018 12:45:27";"486";"37";"0";"523";"92.3";
"10/9/2018 12:45:28";"486";"37";"0";"523";"92.6";
"10/9/2018 12:45:29";"486";"37";"0";"523";"93.0";
"10/9/2018 12:45:30";"486";"37";"0";"523";"93.4";
"10/9/2018 12:45:31";"486";"37";"0";"523";"93.7";
"10/9/2018 12:45:32";"486";"37";"0";"523";"94.1";
"10/9/2018 12:45:33";"485";"37";"0";"522";"94.3";
"10/9/2018 12:45:34";"486";"37";"0";"523";"94.7";
"10/9/2018 12:45:35";"486";"37";"0";"523";"94.8";
"10/9/2018 12:45:40";"485";"37";"0";"522";"93.6";
"10/9/2018 12:45:40";"485";"37";"0";"522";"E-248";
"10/9/2018 12:45:41";"485";"37";"0";"522";"93.2";
"10/9/2018 12:45:43";"484";"37";"0";"521";"92.9";
"10/9/2018 12:45:44";"484";"38";"0";"522";"92.6";
"10/9/2018 12:45:45";"484";"38";"0";"522";"92.4";
"10/9/2018 12:45:46";"484";"38";"0";"522";"92.3";
"10/9/2018 12:45:47";"484";"38";"0";"521";"92.3";
"10/9/2018 12:45:48";"484";"38";"0";"522";"92.5";
"10/9/2018 12:45:49";"484";"38";"0";"522";"92.8";
"10/9/2018 12:45:50";"483";"38";"0";"521";"93.2";
"10/9/2018 12:45:51";"483";"38";"0";"521";"93.9";
"10/9/2018 12:45:52";"483";"38";"0";"521";"94.2";
"10/9/2018 12:45:54";"483";"38";"0";"521";"94.4";
"10/9/2018 12:45:55";"483";"38";"0";"521";"94.6";
"10/9/2018 12:45:56";"483";"38";"0";"521";"94.6";
"10/9/2018 12:45:57";"483";"39";"0";"522";"94.6";
"10/9/2018 12:45:58";"483";"39";"0";"522";"94.5";
"10/9/2018 12:45:59";"483";"39";"0";"522";"94.4";
"10/9/2018 12:46:00";"483";"39";"0";"522";"94.1";
"10/9/2018 12:46:01";"483";"39";"0";"522";"93.7";
"10/9/2018 12:46:02";"483";"39";"0";"522";"93.4";
"10/9/2018 12:46:03";"483";"39";"0";"522";"93.0";
"10/9/2018 12:46:04";"483";"39";"0";"522";"92.5";
"10/9/2018 12:46:05";"483";"39";"0";"522";"92.4";
"10/9/2018 12:46:07";"483";"39";"0";"522";"92.4";
"10/9/2018 12:46:08";"483";"39";"0";"522";"92.6";
"10/9/2018 12:46:09";"483";"39";"0";"522";"92.9";
"10/9/2018 12:46:10";"483";"39";"0";"522";"93.3";
"10/9/2018 12:46:11";"483";"39";"0";"522";"93.7";
"10/9/2018 12:46:12";"483";"39";"0";"522";"94.0";
"10/9/2018 12:46:13";"483";"39";"0";"522";"94.2";
"10/9/2018 12:46:14";"483";"39";"0";"522";"94.3";
"10/9/2018 12:46:15";"483";"39";"0";"522";"94.4";
"10/9/2018 12:46:16";"483";"39";"0";"522";"94.3";
"10/9/2018 12:46:17";"483";"39";"0";"522";"94.1";
"10/9/2018 12:46:19";"483";"39";"0";"522";"93.9";
"10/9/2018 12:46:20";"483";"39";"0";"522";"93.5";
"10/9/2018 12:46:21";"483";"39";"0";"522";"93.2";
"10/9/2018 12:46:22";"484";"39";"0";"523";"92.8";
"10/9/2018 12:46:23";"484";"39";"0";"523";"92.6";
"10/9/2018 12:46:24";"484";"39";"0";"523";"92.4";
"10/9/2018 12:46:25";"484";"40";"0";"524";"92.5";
"10/9/2018 12:46:26";"485";"40";"0";"525";"92.6";
"10/9/2018 12:46:27";"485";"40";"0";"525";"92.9";
"10/9/2018 12:46:28";"485";"40";"0";"525";"93.2";
"10/9/2018 12:46:29";"486";"40";"0";"526";"93.9";
"10/9/2018 12:46:30";"485";"39";"0";"524";"94.2";
"10/9/2018 12:46:32";"486";"39";"0";"525";"94.4";
"10/9/2018 12:46:33";"486";"39";"0";"525";"94.6";
"10/9/2018 12:46:34";"486";"39";"0";"525";"94.6";
"10/9/2018 12:46:35";"485";"39";"0";"524";"94.6";
"10/9/2018 12:46:36";"485";"40";"0";"525";"94.5";
"10/9/2018 12:46:37";"485";"40";"0";"525";"94.2";
"10/9/2018 12:46:38";"485";"40";"0";"525";"93.9";
"10/9/2018 12:46:39";"485";"40";"0";"525";"93.5";
"10/9/2018 12:46:40";"485";"40";"0";"525";"93.1";
"10/9/2018 12:46:41";"485";"40";"0";"525";"92.8";
"10/9/2018 12:46:42";"484";"40";"0";"524";"92.6";
"10/9/2018 12:46:43";"484";"40";"0";"524";"92.7";
"10/9/2018 12:46:45";"484";"40";"0";"524";"93.0";
"10/9/2018 12:46:46";"484";"40";"0";"524";"93.3";
"10/9/2018 12:46:47";"484";"40";"0";"524";"93.6";
"10/9/2018 12:46:48";"483";"40";"0";"523";"93.9";
"10/9/2018 12:46:49";"483";"40";"0";"523";"94.1";
"10/9/2018 12:46:50";"483";"40";"0";"523";"94.3";
"10/9/2018 12:46:51";"483";"40";"0";"523";"94.4";
"10/9/2018 12:46:52";"483";"40";"0";"523";"94.4";
"10/9/2018 12:46:53";"483";"40";"0";"523";"94.4";
"10/9/2018 12:46:54";"483";"40";"0";"523";"94.3";
"10/9/2018 12:46:55";"483";"40";"0";"523";"93.8";
"10/9/2018 12:46:56";"483";"40";"0";"523";"93.4";
"10/9/2018 12:46:58";"483";"40";"0";"523";"93.0";
"10/9/2018 12:46:59";"483";"40";"0";"523";"92.7";
"10/9/2018 12:47:00";"483";"40";"0";"523";"92.5";
"10/9/2018 12:47:01";"483";"40";"0";"523";"92.4";
"10/9/2018 12:47:02";"483";"40";"0";"523";"92.6";
"10/9/2018 12:47:03";"483";"41";"0";"523";"92.8";
"10/9/2018 12:47:04";"483";"41";"0";"524";"93.1";
"10/9/2018 12:47:05";"483";"41";"0";"524";"93.4";
"10/9/2018 12:47:06";"483";"41";"0";"524";"93.6";
"10/9/2018 12:47:07";"483";"41";"0";"524";"94.0";
"10/9/2018 12:47:08";"483";"41";"0";"524";"94.2";
"10/9/2018 12:47:10";"483";"41";"0";"524";"94.3";
"10/9/2018 12:47:11";"484";"41";"0";"525";"94.3";
"10/9/2018 12:47:12";"484";"41";"0";"525";"94.2";
"10/9/2018 12:47:13";"484";"41";"0";"525";"94.0";
"10/9/2018 12:47:14";"484";"41";"0";"525";"93.7";
"10/9/2018 12:47:15";"484";"41";"0";"525";"93.3";
"10/9/2018 12:47:16";"484";"41";"0";"525";"92.9";
"10/9/2018 12:47:17";"484";"41";"0";"525";"92.5";
"10/9/2018 12:47:18";"484";"41";"0";"525";"92.3";
"10/9/2018 12:47:19";"485";"41";"0";"526";"92.3";
"10/9/2018 12:47:20";"485";"41";"0";"526";"92.7";
"10/9/2018 12:47:21";"485";"41";"0";"526";"93.0";
"10/9/2018 12:47:23";"485";"41";"0";"526";"93.3";
"10/9/2018 12:47:24";"485";"41";"0";"526";"93.6";
"10/9/2018 12:47:25";"485";"41";"0";"526";"93.8";
"10/9/2018 12:47:26";"485";"41";"0";"526";"94.0";
"10/9/2018 12:47:27";"485";"41";"0";"526";"94.1";
"10/9/2018 12:47:28";"485";"41";"0";"526";"94.2";
"10/9/2018 12:47:29";"485";"41";"0";"526";"94.1";
"10/9/2018 12:47:30";"485";"41";"0";"526";"94.0";
"10/9/2018 12:47:31";"485";"41";"0";"526";"93.7";
"10/9/2018 12:47:32";"485";"41";"0";"526";"93.0";
